SCU,nofloors,Geometry,shading,height,wwr,construction,FLOOR_1: use,FLOOR_2: use,FLOOR_3: use,FLOOR_4: use,FLOOR_5: use,FLOOR_6: use,FLOOR_7: use,FLOOR_8: use,FLOOR_9: use,FLOOR_10: use,FLOOR_11: use,FLOOR_12: use,FLOOR_13: use,FLOOR_14: use,FLOOR_15: use,FLOOR_16: use,FLOOR_17: use,FLOOR_18: use,FLOOR_19: use,FLOOR_20: use,basement_levels
52401128830015,1,"POLYGON ((532247.2399999999906868 164990.5899999999965075, 532243.9000000000232831 164988.6499999999941792, 532249.2500000000000000 164979.5499999999883585, 532250.3000000000465661 164980.1499999999941792, 532249.6999999999534339 164981.0499999999883585, 532250.7500000000000000 164981.6499999999941792, 532249.4000000000232831 164983.8999999999941792, 532250.7700000000186265 164984.6799999999930151, 532247.2399999999906868 164990.5899999999965075))",FALSE,3.0,0.0921394130925507,uninsulated,Dwell,,,,,,,,,,,,,,,,,,,,0
52401128830016,2,"POLYGON ((532276.8699999999953434 164955.8099999999976717, 532280.2399999999906868 164956.8399999999965075, 532277.0899999999674037 164966.8999999999941792, 532275.9499999999534339 164966.5499999999883585, 532276.3000000000465661 164965.3999999999941792, 532275.4000000000232831 164965.1000000000058208, 532276.0999999999767169 164962.7500000000000000, 532274.7900000000372529 164962.3500000000058208, 532276.8699999999953434 164955.8099999999976717))",FALSE,6.0,0.14569730324711,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128830017,1,"POLYGON ((532262.4200000000419095 164951.3800000000046566, 532266.1600000000325963 164952.5299999999988358, 532262.3100000000558794 164964.8900000000139698, 532260.0500000000465661 164964.2000000000116415, 532261.8499999999767169 164958.3500000000058208, 532260.3800000000046566 164957.8999999999941792, 532262.4200000000419095 164951.3800000000046566))",FALSE,3.0,0.146379905576866,uninsulated,Dwell,,,,,,,,,,,,,,,,,,,,0
52401128830018,2,"POLYGON ((532312.3900000000139698 164987.5100000000093132, 532310.9499999999534339 164992.1499999999941792, 532309.1199999999953434 164991.6000000000058208, 532309.1999999999534339 164991.3500000000058208, 532304.6099999999860302 164989.9200000000128057, 532305.4499999999534339 164986.9500000000116415, 532301.9499999999534339 164985.9500000000116415, 532302.3699999999953434 164984.5100000000093132, 532312.3900000000139698 164987.5100000000093132))",FALSE,6.0,0.1471998809364820,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128830019,2,"POLYGON ((532294.3499999999767169 165015.1000000000058208, 532294.9499999999534339 165013.2999999999883585, 532291.3000000000465661 165012.1000000000058208, 532292.1500000000232831 165009.5000000000000000, 532302.5500000000465661 165013.2500000000000000, 532301.1500000000232831 165017.7000000000116415, 532294.3499999999767169 165015.1000000000058208))",FALSE,6.0,0.160505014326647,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128830020,2,"POLYGON ((532236.0300000000279397 164976.2999999999883585, 532237.7500000000000000 164977.2999999999883585, 532239.0999999999767169 164974.8999999999941792, 532239.9499999999534339 164975.3999999999941792, 532240.5000000000000000 164974.4500000000116415, 532241.4499999999534339 164975.0000000000000000, 532236.1800000000512227 164984.1900000000023283, 532232.6700000000419095 164982.1900000000023283, 532236.0300000000279397 164976.2999999999883585))",FALSE,6.0,0.14407980456026,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128830021,2,"POLYGON ((532290.1500000000232831 165008.8500000000058208, 532290.9000000000232831 165006.5499999999883585, 532296.4000000000232831 165008.3500000000058208, 532296.9000000000232831 165006.7000000000116415, 532303.9000000000232831 165008.8999999999941792, 532302.5500000000465661 165013.2500000000000000, 532292.1500000000232831 165009.5000000000000000, 532290.1500000000232831 165008.8500000000058208))",FALSE,6.0,0.157303633042419,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128830022,2,"POLYGON ((532284.8499999999767169 164958.2500000000000000, 532289.8199999999487773 164959.7699999999895226, 532287.6800000000512227 164966.9299999999930151, 532285.4499999999534339 164966.2500000000000000, 532284.3499999999767169 164969.7500000000000000, 532283.7500000000000000 164969.5499999999883585, 532283.4499999999534339 164970.5000000000000000, 532281.4000000000232831 164969.8500000000058208, 532282.3499999999767169 164966.7000000000116415, 532284.8499999999767169 164958.2500000000000000))",FALSE,6.0,0.1471998809364820,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128830023,2,"POLYGON ((532254.1400000000139698 164948.7500000000000000, 532257.9200000000419095 164949.8999999999941792, 532254.8000000000465661 164960.0000000000000000, 532253.8000000000465661 164959.7000000000116415, 532254.0999999999767169 164958.6499999999941792, 532253.0000000000000000 164958.2999999999883585, 532253.8000000000465661 164955.7500000000000000, 532252.1199999999953434 164955.2300000000104774, 532254.1400000000139698 164948.7500000000000000))",FALSE,6.0,0.0779217121694944,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128830024,2,"POLYGON ((532221.1500000000232831 164938.5499999999883585, 532218.5500000000465661 164946.7500000000000000, 532217.3499999999767169 164950.7500000000000000, 532214.1999999999534339 164949.7500000000000000, 532215.3000000000465661 164946.2000000000116415, 532214.0999999999767169 164945.8500000000058208, 532215.6199999999953434 164940.8500000000058208, 532216.5999999999767169 164937.7000000000116415, 532217.1999999999534339 164937.3500000000058208, 532221.1500000000232831 164938.5499999999883585))",FALSE,6.0,0.1602087702573880,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128830025,2,"POLYGON ((532262.1899999999441206 164987.1600000000034925, 532263.3000000000465661 164987.7999999999883585, 532262.7500000000000000 164988.7999999999883585, 532263.6999999999534339 164989.3500000000058208, 532262.4000000000232831 164991.5499999999883585, 532263.5400000000372529 164992.2300000000104774, 532260.1800000000512227 164998.0799999999871943, 532257.1300000000046566 164996.3099999999976717, 532262.1899999999441206 164987.1600000000034925))",FALSE,6.0,0.1471998809364820,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128830026,2,"POLYGON ((532280.2399999999906868 164956.8399999999965075, 532284.8499999999767169 164958.2500000000000000, 532282.3499999999767169 164966.7000000000116415, 532281.6500000000232831 164966.5000000000000000, 532282.0000000000000000 164965.4500000000116415, 532279.6500000000232831 164964.7500000000000000, 532278.8499999999767169 164967.4500000000116415, 532277.0899999999674037 164966.8999999999941792, 532280.2399999999906868 164956.8399999999965075))",FALSE,6.0,0.0926322465119749,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128830027,2,"POLYGON ((532275.8000000000465661 164993.8500000000058208, 532276.6500000000232831 164994.3500000000058208, 532276.1500000000232831 164995.2500000000000000, 532277.3499999999767169 164995.9500000000116415, 532276.1999999999534339 164998.0000000000000000, 532277.5200000000186265 164998.7500000000000000, 532276.7500000000000000 165000.0000000000000000, 532273.5000000000000000 165005.6499999999941792, 532270.0999999999767169 165003.7500000000000000, 532272.2500000000000000 165000.0000000000000000, 532274.0500000000465661 164996.8800000000046566, 532275.8000000000465661 164993.8500000000058208))",FALSE,6.0,0.222541806020066,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128830028,2,"POLYGON ((532296.9000000000232831 165006.7000000000116415, 532303.9000000000232831 165008.8999999999941792, 532305.1999999999534339 165004.5499999999883585, 532293.6999999999534339 165001.0000000000000000, 532293.3499999999767169 165002.0000000000000000, 532294.5000000000000000 165002.3500000000058208, 532294.0500000000465661 165003.7500000000000000, 532293.5500000000465661 165005.6000000000058208, 532296.9000000000232831 165006.7000000000116415))",FALSE,6.0,0.183925418368691,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128830029,2,"POLYGON ((532277.5200000000186265 164998.7500000000000000, 532278.4000000000232831 164999.2500000000000000, 532279.5500000000465661 164997.2500000000000000, 532280.1500000000232831 164997.6000000000058208, 532280.6999999999534339 164996.6000000000058208, 532281.6500000000232831 164997.1499999999941792, 532280.9000000000232831 165000.0000000000000000, 532280.4499999999534339 165001.7500000000000000, 532279.1500000000232831 165004.1000000000058208, 532277.9000000000232831 165006.3999999999941792, 532277.1500000000232831 165007.7500000000000000, 532273.5000000000000000 165005.6499999999941792, 532276.7500000000000000 165000.0000000000000000, 532277.5200000000186265 164998.7500000000000000))",FALSE,6.0,0.1471998809364820,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128830030,2,"POLYGON ((532202.7500000000000000 164966.8800000000046566, 532204.6600000000325963 164962.9599999999918509, 532211.2800000000279397 164966.4200000000128057, 532210.6999999999534339 164967.6000000000058208, 532216.0500000000465661 164970.5000000000000000, 532214.5699999999487773 164973.7999999999883585, 532202.7500000000000000 164966.8800000000046566))",FALSE,6.0,0.130828961175236,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128830031,2,"POLYGON ((532208.6899999999441206 164954.6700000000128057, 532210.6500000000232831 164950.6499999999941792, 532216.4399999999441206 164953.3900000000139698, 532222.9699999999720603 164956.4899999999906868, 532221.3499999999767169 164959.7000000000116415, 532215.9000000000232831 164957.0499999999883585, 532215.4100000000325963 164958.0100000000093132, 532208.6899999999441206 164954.6700000000128057))",FALSE,6.0,0.107277959845646,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128830032,2,"POLYGON ((532307.2199999999720603 164981.1000000000058208, 532308.3900000000139698 164976.9700000000011642, 532309.6400000000139698 164977.3500000000058208, 532315.0300000000279397 164978.9800000000104774, 532313.7600000000093132 164983.0700000000069849, 532307.2199999999720603 164981.1000000000058208))",FALSE,6.0,0.167508876139048,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128830033,2,"POLYGON ((532257.4399999999441206 164988.5700000000069849, 532258.5000000000000000 164989.2000000000116415, 532259.7500000000000000 164987.1000000000058208, 532260.5999999999767169 164987.6000000000058208, 532261.1999999999534339 164986.6000000000058208, 532262.1899999999441206 164987.1600000000034925, 532257.1300000000046566 164996.3099999999976717, 532253.9499999999534339 164994.4700000000011642, 532257.4399999999441206 164988.5700000000069849))",FALSE,6.0,0.150958904109589,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128830034,1,"POLYGON ((532260.3800000000046566 164957.8999999999941792, 532258.7500000000000000 164957.3999999999941792, 532257.0500000000465661 164963.0000000000000000, 532255.3499999999767169 164962.5000000000000000, 532259.0500000000465661 164950.3500000000058208, 532262.4200000000419095 164951.3800000000046566, 532260.3800000000046566 164957.8999999999941792))",FALSE,3.0,0.0947788687299893,uninsulated,Dwell,,,,,,,,,,,,,,,,,,,,0
52401128830035,3,"POLYGON ((532221.1500000000232831 164938.5499999999883585, 532225.5500000000465661 164939.8999999999941792, 532225.9499999999534339 164938.5499999999883585, 532227.3900000000139698 164938.9899999999906868, 532224.0699999999487773 164950.0400000000081491, 532221.5000000000000000 164949.2500000000000000, 532221.9499999999534339 164947.7999999999883585, 532218.5500000000465661 164946.7500000000000000, 532221.1500000000232831 164938.5499999999883585))",FALSE,9.0,0.090722360694245,uninsulated,Dwell,Dwell,Dwell,,,,,,,,,,,,,,,,,,0
52401128830036,2,"POLYGON ((532269.6899999999441206 164953.6099999999860302, 532273.1999999999534339 164954.6799999999930151, 532270.1099999999860302 164964.7699999999895226, 532269.1999999999534339 164964.5000000000000000, 532269.5500000000465661 164963.2500000000000000, 532268.4499999999534339 164962.9500000000116415, 532269.1500000000232831 164960.6000000000058208, 532267.7800000000279397 164960.1700000000128057, 532269.6899999999441206 164953.6099999999860302))",FALSE,6.0,0.143919481721425,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128830037,1,"POLYGON ((532239.5699999999487773 164986.1099999999860302, 532243.0000000000000000 164980.1900000000023283, 532244.1500000000232831 164980.8500000000058208, 532245.4499999999534339 164978.6499999999941792, 532246.6500000000232831 164979.2999999999883585, 532247.1500000000232831 164978.3500000000058208, 532248.0999999999767169 164978.8999999999941792, 532242.9000000000232831 164988.0000000000000000, 532239.5699999999487773 164986.1099999999860302))",FALSE,3.0,0.0938836662749706,uninsulated,Dwell,,,,,,,,,,,,,,,,,,,,0
52401128830038,2,"POLYGON ((532302.3699999999953434 164984.5100000000093132, 532302.8000000000465661 164983.0499999999883585, 532306.3499999999767169 164984.1000000000058208, 532307.2199999999720603 164981.1000000000058208, 532313.7600000000093132 164983.0700000000069849, 532312.3900000000139698 164987.5100000000093132, 532302.3699999999953434 164984.5100000000093132))",FALSE,6.0,0.133315561224489,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128830039,1,"POLYGON ((532263.5400000000372529 164992.2300000000104774, 532264.8499999999767169 164993.0000000000000000, 532266.0999999999767169 164990.8500000000058208, 532267.0000000000000000 164987.5499999999883585, 532269.3499999999767169 164988.2000000000116415, 532268.6600000000325963 164990.8699999999953434, 532268.6500000000232831 164990.8999999999941792, 532263.4599999999627471 164999.9800000000104774, 532260.1800000000512227 164998.0799999999871943, 532263.5400000000372529 164992.2300000000104774))",FALSE,3.0,0.147417218543046,uninsulated,Dwell,,,,,,,,,,,,,,,,,,,,0
52401128830040,3,"POLYGON ((532316.0400000000372529 164975.7200000000011642, 532310.6099999999860302 164974.0400000000081491, 532312.7299999999813735 164966.7900000000081491, 532314.9000000000232831 164967.4500000000116415, 532318.2900000000372529 164968.4599999999918509, 532317.8000000000465661 164970.0499999999883585, 532316.0400000000372529 164975.7200000000011642))",FALSE,9.0,0.05000000000000000,uninsulated,Dwell,Dwell,Dwell,,,,,,,,,,,,,,,,,,0
52401128830041,2,"POLYGON ((532299.0000000000000000 164962.5799999999871943, 532303.5600000000558794 164963.9800000000104774, 532300.0699999999487773 164975.6400000000139698, 532298.3000000000465661 164975.1000000000058208, 532298.6500000000232831 164974.0000000000000000, 532298.1500000000232831 164973.8500000000058208, 532299.1500000000232831 164970.5499999999883585, 532296.8900000000139698 164969.8399999999965075, 532299.0000000000000000 164962.5799999999871943))",FALSE,6.0,0.104116773009352,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128830042,2,"POLYGON ((532232.5600000000558794 164942.0599999999976717, 532236.8499999999767169 164943.3999999999941792, 532236.0000000000000000 164946.1499999999941792, 532237.5500000000465661 164946.6000000000058208, 532236.5999999999767169 164949.7999999999883585, 532235.0000000000000000 164949.2999999999883585, 532234.6999999999534339 164950.3500000000058208, 532235.5500000000465661 164950.6000000000058208, 532234.9000000000232831 164952.7000000000116415, 532234.0500000000465661 164952.4500000000116415, 532234.3000000000465661 164951.6499999999941792, 532230.0999999999767169 164950.3599999999860302, 532232.5600000000558794 164942.0599999999976717))",FALSE,6.0,0.0743561348490787,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128830043,2,"POLYGON ((532273.1999999999534339 164954.6799999999930151, 532276.8699999999953434 164955.8099999999976717, 532274.7900000000372529 164962.3500000000058208, 532273.3499999999767169 164961.8999999999941792, 532272.6500000000232831 164964.1499999999941792, 532271.5999999999767169 164963.7999999999883585, 532271.1999999999534339 164965.1000000000058208, 532270.1099999999860302 164964.7699999999895226, 532273.1999999999534339 164954.6799999999930151))",FALSE,6.0,0.19541403238242,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128830044,2,"POLYGON ((532243.0799999999580905 164945.3599999999860302, 532246.8399999999674037 164946.5100000000093132, 532244.8399999999674037 164952.9200000000128057, 532243.1999999999534339 164952.3999999999941792, 532242.4499999999534339 164954.8999999999941792, 532241.3499999999767169 164954.5499999999883585, 532241.0000000000000000 164955.7500000000000000, 532240.0000000000000000 164955.3999999999941792, 532241.0999999999767169 164951.7500000000000000, 532243.0799999999580905 164945.3599999999860302))",FALSE,6.0,0.10894754316069,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128830045,2,"POLYGON ((532301.1500000000232831 165017.7000000000116415, 532299.5000000000000000 165022.7999999999883585, 532289.7500000000000000 165017.1000000000058208, 532290.3499999999767169 165015.1000000000058208, 532293.8499999999767169 165016.6499999999941792, 532294.3499999999767169 165015.1000000000058208, 532301.1500000000232831 165017.7000000000116415))",FALSE,6.0,0.1471998809364820,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128830046,2,"POLYGON ((532289.8199999999487773 164959.7699999999895226, 532294.1600000000325963 164961.1000000000058208, 532290.7399999999906868 164972.7200000000011642, 532288.9000000000232831 164972.1499999999941792, 532289.1999999999534339 164971.1499999999941792, 532288.6500000000232831 164971.0000000000000000, 532289.6999999999534339 164967.5499999999883585, 532287.6800000000512227 164966.9299999999930151, 532289.8199999999487773 164959.7699999999895226))",FALSE,6.0,0.197055363644851,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128830047,2,"POLYGON ((532246.8399999999674037 164946.5100000000093132, 532250.4200000000419095 164947.6099999999860302, 532247.2500000000000000 164957.7000000000116415, 532246.3000000000465661 164957.3999999999941792, 532246.6500000000232831 164956.2500000000000000, 532245.5999999999767169 164955.9500000000116415, 532246.3499999999767169 164953.3999999999941792, 532244.8399999999674037 164952.9200000000128057, 532246.8399999999674037 164946.5100000000093132))",FALSE,6.0,0.1471998809364820,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128830048,3,"POLYGON ((532294.1600000000325963 164961.1000000000058208, 532299.0000000000000000 164962.5799999999871943, 532296.8900000000139698 164969.8399999999965075, 532294.5500000000465661 164969.1000000000058208, 532293.5000000000000000 164972.5000000000000000, 532292.9000000000232831 164972.2999999999883585, 532292.5999999999767169 164973.2999999999883585, 532290.7399999999906868 164972.7200000000011642, 532294.1600000000325963 164961.1000000000058208))",FALSE,6.0,0.184688213552361,uninsulated,Dwell,Dwell,Dwell,,,,,,,,,,,,,,,,,,1
52401128830049,2,"POLYGON ((532269.8499999999767169 164995.8200000000069849, 532267.3499999999767169 165000.0000000000000000, 532266.3499999999767169 165001.6499999999941792, 532263.5000000000000000 165000.0000000000000000, 532263.4599999999627471 164999.9800000000104774, 532268.6500000000232831 164990.8999999999941792, 532268.6600000000325963 164990.8699999999953434, 532269.5999999999767169 164991.3999999999941792, 532269.0500000000465661 164992.3999999999941792, 532269.9499999999534339 164992.8999999999941792, 532268.6999999999534339 164995.1499999999941792, 532269.8499999999767169 164995.8200000000069849))",FALSE,6.0,0.152530652280529,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128830050,2,"POLYGON ((532228.4799999999813735 164976.8299999999871943, 532228.1500000000232831 164977.9700000000011642, 532224.3499999999767169 164976.9500000000116415, 532228.0500000000465661 164962.9299999999930151, 532228.2500000000000000 164962.1499999999941792, 532231.0999999999767169 164962.8999999999941792, 532229.1500000000232831 164970.3500000000058208, 532230.3000000000465661 164970.6499999999941792, 532229.5600000000558794 164973.1799999999930151, 532228.4799999999813735 164976.8299999999871943))",FALSE,6.0,0.103191938259952,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128830051,3,"POLYGON ((532227.3900000000139698 164938.9899999999906868, 532228.9000000000232831 164939.4500000000116415, 532228.5000000000000000 164940.7999999999883585, 532232.5600000000558794 164942.0599999999976717, 532230.0999999999767169 164950.3599999999860302, 532226.8000000000465661 164949.3500000000058208, 532226.3499999999767169 164950.7500000000000000, 532224.0699999999487773 164950.0400000000081491, 532227.3900000000139698 164938.9899999999906868))",FALSE,9.0,0.192885094533196,uninsulated,Dwell,Dwell,Dwell,,,,,,,,,,,,,,,,,,0
52401128830052,2,"POLYGON ((532215.4100000000325963 164958.0100000000093132, 532214.9000000000232831 164959.0000000000000000, 532220.3499999999767169 164961.7999999999883585, 532218.8499999999767169 164964.9599999999918509, 532206.6300000000046566 164958.9100000000034925, 532208.6899999999441206 164954.6700000000128057, 532215.4100000000325963 164958.0100000000093132))",FALSE,6.0,0.1471998809364820,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128910001,2,"POLYGON ((532269.6999999999534339 165041.8500000000058208, 532270.6999999999534339 165040.1000000000058208, 532273.3499999999767169 165041.6000000000058208, 532274.2500000000000000 165040.0499999999883585, 532280.1999999999534339 165043.3999999999941792, 532281.3000000000465661 165041.4500000000116415, 532288.8499999999767169 165045.7000000000116415, 532285.6999999999534339 165051.2500000000000000, 532278.4499999999534339 165047.0000000000000000, 532272.4000000000232831 165043.3999999999941792, 532269.6999999999534339 165041.8500000000058208))",FALSE,6.0,0.05,uninsulated,Office,Dwell,,,,,,,,,,,,,,,,,,,0
52401128910002,4,"POLYGON ((532259.4000000000232831 165066.1499999999941792, 532254.3499999999767169 165074.8500000000058208, 532249.1999999999534339 165071.7999999999883585, 532252.0999999999767169 165066.8500000000058208, 532252.7500000000000000 165065.7500000000000000, 532254.1500000000232831 165066.5499999999883585, 532255.6500000000232831 165063.9500000000116415, 532259.4000000000232831 165066.1499999999941792))",FALSE,9.0,0.1471998809364820,uninsulated,Office,Office,Office,Office,,,,,,,,,,,,,,,,,1
52401128910003,2,"POLYGON ((532207.4000000000232831 165030.3999999999941792, 532204.6999999999534339 165028.8500000000058208, 532203.9000000000232831 165030.2000000000116415, 532204.8499999999767169 165030.7500000000000000, 532203.0000000000000000 165033.9500000000116415, 532201.3000000000465661 165032.9500000000116415, 532197.0999999999767169 165040.2000000000116415, 532200.3000000000465661 165042.0499999999883585, 532204.3499999999767169 165044.3999999999941792, 532208.0500000000465661 165037.3999999999941792, 532208.4499999999534339 165036.7500000000000000, 532207.3499999999767169 165036.1499999999941792, 532209.8499999999767169 165031.8500000000058208, 532210.2500000000000000 165031.1499999999941792, 532208.5999999999767169 165030.2000000000116415, 532208.1999999999534339 165030.8500000000058208, 532207.4000000000232831 165030.3999999999941792))",FALSE,6.0,0.1471998809364820,uninsulated,Office,Office,,,,,,,,,,,,,,,,,,,0
52401128910004,3,"POLYGON ((532270.5000000000000000 165072.6000000000058208, 532273.0500000000465661 165074.1000000000058208, 532271.3000000000465661 165077.1499999999941792, 532269.5999999999767169 165080.1000000000058208, 532267.8499999999767169 165083.1000000000058208, 532254.7500000000000000 165075.3500000000058208, 532254.3499999999767169 165074.8500000000058208, 532259.4000000000232831 165066.1499999999941792, 532270.5000000000000000 165072.6000000000058208))",FALSE,6.0,0.1471998809364820,uninsulated,Office,Office,Office,,,,,,,,,,,,,,,,,,1
52401128910005,2,"POLYGON ((532250.0999999999767169 165060.7999999999883585, 532254.6999999999534339 165052.1499999999941792, 532263.5500000000465661 165057.2500000000000000, 532269.1999999999534339 165060.4500000000116415, 532269.4499999999534339 165060.3999999999941792, 532275.5999999999767169 165063.7999999999883585, 532271.9000000000232831 165070.1000000000058208, 532254.0000000000000000 165059.6000000000058208, 532252.5000000000000000 165062.2000000000116415, 532250.0999999999767169 165060.7999999999883585))",FALSE,6.0,0.1471998809364820,uninsulated,Factory,Factory,,,,,,,,,,,,,,,,,,,0
52401128930001,2,"POLYGON ((532248.9499999999534339 165060.2000000000116415, 532245.3499999999767169 165067.3500000000058208, 532241.5999999999767169 165065.2500000000000000, 532247.6999999999534339 165053.5499999999883585, 532250.4000000000232831 165055.0499999999883585, 532248.0000000000000000 165059.6000000000058208, 532248.9499999999534339 165060.2000000000116415))",FALSE,6.0,0.127957693276252,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128930002,2,"POLYGON ((532294.0000000000000000 165036.6000000000058208, 532291.2500000000000000 165041.2999999999883585, 532284.2500000000000000 165037.2000000000116415, 532285.1999999999534339 165035.5000000000000000, 532280.1999999999534339 165032.6000000000058208, 532281.8499999999767169 165029.7500000000000000, 532283.8499999999767169 165030.8999999999941792, 532294.0000000000000000 165036.6000000000058208))",FALSE,6.0,0.1471998809364820,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128930003,2,"POLYGON ((532216.4000000000232831 165051.0499999999883585, 532213.2500000000000000 165049.2500000000000000, 532217.0500000000465661 165042.5499999999883585, 532218.1500000000232831 165043.2000000000116415, 532220.0999999999767169 165039.7500000000000000, 532221.9499999999534339 165040.7999999999883585, 532216.4000000000232831 165051.0499999999883585))",FALSE,6.0,0.105800198078637,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128930004,2,"POLYGON ((532221.9499999999534339 165040.7999999999883585, 532223.8000000000465661 165041.8500000000058208, 532221.8499999999767169 165045.3500000000058208, 532223.0999999999767169 165046.0499999999883585, 532219.3499999999767169 165052.7000000000116415, 532216.4000000000232831 165051.0499999999883585, 532221.9499999999534339 165040.7999999999883585))",FALSE,6.0,0.0930827152380058,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128930005,2,"POLYGON ((532212.4899999999906868 164985.0599999999976717, 532216.0400000000372529 164987.1700000000128057, 532210.0999999999767169 164997.4100000000034925, 532207.7500000000000000 164996.0000000000000000, 532209.8499999999767169 164992.4500000000116415, 532208.5799999999580905 164991.7000000000116415, 532212.4899999999906868 164985.0599999999976717))",FALSE,6.0,0.231271008403361,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128930006,2,"POLYGON ((532224.4000000000232831 165055.6000000000058208, 532221.1999999999534339 165053.7999999999883585, 532224.5000000000000000 165047.9500000000116415, 532225.0500000000465661 165047.0499999999883585, 532226.4000000000232831 165047.7999999999883585, 532227.6500000000232831 165045.6000000000058208, 532228.3000000000465661 165046.0000000000000000, 532228.8000000000465661 165045.1000000000058208, 532229.8499999999767169 165045.7000000000116415, 532225.1500000000232831 165054.7000000000116415, 532224.4000000000232831 165055.6000000000058208))",FALSE,6.0,0.115210424175214,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128930007,2,"POLYGON ((532258.6500000000232831 165011.7500000000000000, 532261.8499999999767169 165013.6000000000058208, 532257.8000000000465661 165020.7500000000000000, 532256.6999999999534339 165020.1499999999941792, 532254.8000000000465661 165023.4500000000116415, 532252.8499999999767169 165022.2999999999883585, 532258.6500000000232831 165011.7500000000000000))",FALSE,6.0,0.139674683544303,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128930008,2,"POLYGON ((532180.8000000000465661 165005.3500000000058208, 532182.5500000000465661 165002.2000000000116415, 532189.5500000000465661 165006.0499999999883585, 532188.9499999999534339 165007.1000000000058208, 532192.4499999999534339 165009.0000000000000000, 532191.3000000000465661 165011.1499999999941792, 532180.8000000000465661 165005.3500000000058208))",FALSE,6.0,0.128235603627432,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128930009,2,"POLYGON ((532214.1500000000232831 165045.0499999999883585, 532212.0000000000000000 165048.7999999999883585, 532204.3499999999767169 165044.3999999999941792, 532208.0500000000465661 165037.3999999999941792, 532210.9499999999534339 165039.1000000000058208, 532211.5999999999767169 165037.9500000000116415, 532215.0500000000465661 165039.8999999999941792, 532212.5999999999767169 165044.1499999999941792, 532214.1500000000232831 165045.0499999999883585))",FALSE,6.0,0.121868988300068,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401128930010,2,"POLYGON ((532188.4200000000419095 165035.9700000000011642, 532190.7099999999627471 165037.0799999999871943, 532193.1500000000232831 165038.2699999999895226, 532197.7700000000186265 165028.8599999999860302, 532192.3399999999674037 165026.1900000000023283, 532191.8000000000465661 165027.2900000000081491, 532189.2099999999627471 165032.5700000000069849, 532187.7099999999627471 165035.6199999999953434, 532188.4200000000419095 165035.9700000000011642))",FALSE,6.0,0.1471998809364820,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
